,real_value,validation_predictions,abs_diff,precision_up_to_0_degrees,precision_up_to_1_degrees,precision_up_to_2_degrees,precision_up_to_3_degrees
565,29,29.000000000000092,0.0,1,1,1,1
566,30,30.00000000000012,0.0,1,1,1,1
567,30,30.000000000000114,0.0,1,1,1,1
568,29,29.00000000000012,0.0,1,1,1,1
569,29,29.000000000000107,0.0,1,1,1,1
570,30,30.000000000000114,0.0,1,1,1,1
571,31,31.000000000000114,0.0,1,1,1,1
572,31,31.000000000000114,0.0,1,1,1,1
573,30,30.0000000000001,0.0,1,1,1,1
574,30,30.0000000000001,0.0,1,1,1,1
575,31,31.00000000000012,0.0,1,1,1,1
576,31,31.000000000000128,0.0,1,1,1,1
577,31,31.000000000000128,0.0,1,1,1,1
578,31,31.000000000000135,0.0,1,1,1,1
579,31,31.000000000000114,0.0,1,1,1,1
580,32,32.00000000000011,0.0,1,1,1,1
581,32,32.000000000000114,0.0,1,1,1,1
582,32,32.00000000000011,0.0,1,1,1,1
583,31,31.00000000000015,0.0,1,1,1,1
584,32,32.00000000000012,0.0,1,1,1,1
585,30,30.000000000000135,0.0,1,1,1,1
586,31,31.000000000000085,0.0,1,1,1,1
587,31,31.0000000000001,0.0,1,1,1,1
588,32,32.0000000000001,0.0,1,1,1,1
589,32,32.000000000000085,0.0,1,1,1,1
590,32,32.00000000000012,0.0,1,1,1,1
591,32,32.00000000000014,0.0,1,1,1,1
592,32,32.00000000000012,0.0,1,1,1,1
593,32,32.00000000000013,0.0,1,1,1,1
594,32,32.00000000000016,0.0,1,1,1,1
595,32,32.000000000000156,0.0,1,1,1,1
596,33,33.00000000000016,0.0,1,1,1,1
597,33,33.00000000000015,0.0,1,1,1,1
598,32,32.000000000000135,0.0,1,1,1,1
599,32,32.000000000000114,0.0,1,1,1,1
600,31,31.000000000000114,0.0,1,1,1,1
601,30,30.000000000000092,0.0,1,1,1,1
602,31,31.0000000000001,0.0,1,1,1,1
603,32,32.000000000000114,0.0,1,1,1,1
604,26,26.000000000000107,0.0,1,1,1,1
605,28,28.000000000000064,0.0,1,1,1,1
606,31,31.000000000000092,0.0,1,1,1,1
607,32,32.00000000000017,0.0,1,1,1,1
608,32,32.00000000000015,0.0,1,1,1,1
609,32,32.00000000000014,0.0,1,1,1,1
610,30,30.000000000000128,0.0,1,1,1,1
611,30,30.000000000000114,0.0,1,1,1,1
612,29,29.0000000000001,0.0,1,1,1,1
613,28,28.000000000000107,0.0,1,1,1,1
614,30,30.000000000000085,0.0,1,1,1,1
615,30,30.0000000000001,0.0,1,1,1,1
616,29,29.000000000000078,0.0,1,1,1,1
617,28,28.000000000000092,0.0,1,1,1,1
618,29,29.000000000000078,0.0,1,1,1,1
619,31,31.0000000000001,0.0,1,1,1,1
620,32,32.000000000000114,0.0,1,1,1,1
621,31,31.000000000000128,0.0,1,1,1,1
622,31,31.000000000000128,0.0,1,1,1,1
623,31,31.000000000000135,0.0,1,1,1,1
624,29,29.00000000000012,0.0,1,1,1,1
625,29,29.000000000000128,0.0,1,1,1,1
626,29,29.000000000000163,0.0,1,1,1,1
627,27,27.000000000000227,0.0,1,1,1,1
628,25,25.000000000000163,0.0,1,1,1,1
629,25,25.000000000000142,0.0,1,1,1,1
630,29,29.000000000000057,0.0,1,1,1,1
631,29,29.000000000000107,0.0,1,1,1,1
632,30,30.0000000000001,0.0,1,1,1,1
633,30,30.000000000000107,0.0,1,1,1,1
634,29,29.000000000000128,0.0,1,1,1,1
635,28,28.00000000000012,0.0,1,1,1,1
636,29,29.000000000000107,0.0,1,1,1,1
637,29,29.000000000000107,0.0,1,1,1,1
638,27,27.000000000000114,0.0,1,1,1,1
639,28,28.000000000000092,0.0,1,1,1,1
640,29,29.000000000000092,0.0,1,1,1,1
641,28,28.000000000000078,0.0,1,1,1,1
642,27,27.000000000000085,0.0,1,1,1,1
643,26,26.000000000000085,0.0,1,1,1,1
644,27,27.000000000000078,0.0,1,1,1,1
645,28,28.000000000000092,0.0,1,1,1,1
646,28,28.000000000000107,0.0,1,1,1,1
647,26,26.000000000000092,0.0,1,1,1,1
648,22,22.000000000000043,0.0,1,1,1,1
649,23,23.000000000000043,0.0,1,1,1,1
650,24,24.000000000000036,0.0,1,1,1,1
651,25,25.000000000000057,0.0,1,1,1,1
652,25,25.000000000000036,0.0,1,1,1,1
653,27,27.000000000000064,0.0,1,1,1,1
654,27,27.00000000000007,0.0,1,1,1,1
655,26,26.000000000000078,0.0,1,1,1,1
656,27,27.000000000000092,0.0,1,1,1,1
657,30,30.0000000000001,0.0,1,1,1,1
658,26,26.000000000000142,0.0,1,1,1,1
659,26,26.000000000000078,0.0,1,1,1,1
660,26,26.000000000000078,0.0,1,1,1,1
661,24,24.000000000000064,0.0,1,1,1,1
662,24,24.000000000000064,0.0,1,1,1,1
663,22,22.000000000000078,0.0,1,1,1,1
664,21,21.000000000000036,0.0,1,1,1,1
665,23,23.00000000000005,0.0,1,1,1,1
666,26,26.00000000000007,0.0,1,1,1,1
667,24,24.00000000000007,0.0,1,1,1,1
668,24,24.000000000000057,0.0,1,1,1,1
669,20,20.000000000000057,0.0,1,1,1,1
670,16,16.000000000000192,0.0,1,1,1,1
671,21,21.0000000000002,0.0,1,1,1,1
672,22,22.000000000000497,0.0,1,1,1,1
673,21,21.000000000000142,0.0,1,1,1,1
674,19,19.000000000000078,0.0,1,1,1,1
675,22,22.000000000000043,0.0,1,1,1,1
676,22,22.000000000000185,0.0,1,1,1,1
677,19,19.00000000000024,0.0,1,1,1,1
678,20,20.00000000000047,0.0,1,1,1,1
679,21,21.00000000000015,0.0,1,1,1,1
680,21,21.00000000000005,0.0,1,1,1,1
681,26,26.00000000000007,0.0,1,1,1,1
682,20,20.000000000000114,0.0,1,1,1,1
683,16,16.00000000000002,0.0,1,1,1,1
684,17,17.000000000000007,0.0,1,1,1,1
685,17,17.000000000000036,0.0,1,1,1,1
686,19,19.000000000000078,0.0,1,1,1,1
687,25,25.00000000000005,0.0,1,1,1,1
688,18,18.000000000000057,0.0,1,1,1,1
689,16,15.999999999999998,0.0,1,1,1,1
690,16,15.999999999999952,0.0,1,1,1,1
691,17,16.99999999999998,0.0,1,1,1,1
692,21,21.00000000000003,0.0,1,1,1,1
693,16,16.000000000000057,0.0,1,1,1,1
694,14,14.000000000000073,0.0,1,1,1,1
695,17,17.000000000000057,0.0,1,1,1,1
696,18,18.000000000000092,0.0,1,1,1,1
697,12,12.000000000000046,0.0,1,1,1,1
698,8,7.9999999999999964,0.0,1,1,1,1
699,9,8.999999999999947,0.0,1,1,1,1
700,13,12.999999999999954,0.0,1,1,1,1
701,20,20.00000000000003,0.0,1,1,1,1
702,22,22.000000000000036,0.0,1,1,1,1
703,14,14.000000000000068,0.0,1,1,1,1
704,6,6.0000000000000595,0.0,1,1,1,1
705,7,6.999999999999994,0.0,1,1,1,1
706,10,10.00000000000008,0.0,1,1,1,1
707,12,12.000000000000004,0.0,1,1,1,1
708,13,13.000000000000027,0.0,1,1,1,1
709,11,11.000000000000007,0.0,1,1,1,1
710,10,9.999999999999991,0.0,1,1,1,1
711,11,10.999999999999973,0.0,1,1,1,1
712,14,13.999999999999988,0.0,1,1,1,1
713,14,14.000000000000044,0.0,1,1,1,1
714,15,15.000000000000016,0.0,1,1,1,1
715,17,17.000000000000043,0.0,1,1,1,1
716,18,18.000000000000007,0.0,1,1,1,1
717,19,19.000000000000043,0.0,1,1,1,1
718,23,23.000000000000043,0.0,1,1,1,1
719,16,16.00000000000007,0.0,1,1,1,1
720,15,15.00000000000009,0.0,1,1,1,1
721,18,18.00000000000007,0.0,1,1,1,1
722,13,13.000000000000194,0.0,1,1,1,1
723,12,11.999999999999979,0.0,1,1,1,1
724,8,7.999999999999979,0.0,1,1,1,1
725,11,10.999999999999947,0.0,1,1,1,1
726,15,14.999999999999995,0.0,1,1,1,1
727,18,18.000000000000014,0.0,1,1,1,1
728,18,18.000000000000043,0.0,1,1,1,1
729,19,19.000000000000078,0.0,1,1,1,1
730,17,17.00000000000003,0.0,1,1,1,1
731,16,16.00000000000003,0.0,1,1,1,1
732,23,23.0,0.0,1,1,1,1
733,13,13.00000000000007,0.0,1,1,1,1
734,5,5.000000000000056,0.0,1,1,1,1
735,6,6.000000000000007,0.0,1,1,1,1
736,9,9.000000000000114,0.0,1,1,1,1
737,8,8.00000000000009,0.0,1,1,1,1
738,8,7.999999999999982,0.0,1,1,1,1
739,7,6.999999999999973,0.0,1,1,1,1
740,11,10.999999999999941,0.0,1,1,1,1
741,9,9.000000000000023,0.0,1,1,1,1
742,8,8.00000000000001,0.0,1,1,1,1
743,10,9.999999999999986,0.0,1,1,1,1
744,16,15.99999999999998,0.0,1,1,1,1
745,13,13.000000000000059,0.0,1,1,1,1
746,9,9.000000000000039,0.0,1,1,1,1
747,6,5.999999999999955,0.0,1,1,1,1
748,7,6.999999999999938,0.0,1,1,1,1
749,10,9.999999999999961,0.0,1,1,1,1
750,11,11.000000000000004,0.0,1,1,1,1
751,15,15.000000000000004,0.0,1,1,1,1
752,15,15.000000000000066,0.0,1,1,1,1
753,12,12.000000000000028,0.0,1,1,1,1
754,7,6.999999999999997,0.0,1,1,1,1
755,9,8.999999999999947,0.0,1,1,1,1
756,13,12.999999999999982,0.0,1,1,1,1
757,11,11.00000000000002,0.0,1,1,1,1
758,12,11.99999999999998,0.0,1,1,1,1
759,8,7.999999999999986,0.0,1,1,1,1
760,7,6.99999999999995,0.0,1,1,1,1
761,12,11.999999999999957,0.0,1,1,1,1
762,19,19.00000000000002,0.0,1,1,1,1
763,11,11.000000000000062,0.0,1,1,1,1
764,9,8.999999999999956,0.0,1,1,1,1
765,11,10.999999999999956,0.0,1,1,1,1
766,14,14.000000000000007,0.0,1,1,1,1
767,17,17.00000000000003,0.0,1,1,1,1
768,22,22.00000000000003,0.0,1,1,1,1
769,19,19.00000000000007,0.0,1,1,1,1
770,17,17.000000000000043,0.0,1,1,1,1
771,9,8.999999999999961,0.0,1,1,1,1
772,8,7.9999999999999325,0.0,1,1,1,1
773,9,8.999999999999924,0.0,1,1,1,1
774,11,10.999999999999966,0.0,1,1,1,1
775,10,10.0,0.0,1,1,1,1
776,13,13.00000000000001,0.0,1,1,1,1
777,14,13.999999999999995,0.0,1,1,1,1
778,13,13.000000000000012,0.0,1,1,1,1
779,20,20.00000000000002,0.0,1,1,1,1
780,17,17.000000000000064,0.0,1,1,1,1
781,18,18.000000000000036,0.0,1,1,1,1
782,19,19.00000000000003,0.0,1,1,1,1
783,17,17.000000000000036,0.0,1,1,1,1
784,17,17.00000000000005,0.0,1,1,1,1
785,17,17.000000000000036,0.0,1,1,1,1
786,19,18.99999999999997,0.0,1,1,1,1
787,23,23.000000000000014,0.0,1,1,1,1
788,22,22.00000000000005,0.0,1,1,1,1
789,20,20.000000000000036,0.0,1,1,1,1
790,18,18.00000000000003,0.0,1,1,1,1
791,12,12.000000000000028,0.0,1,1,1,1
792,12,11.999999999999998,0.0,1,1,1,1
793,12,12.000000000000025,0.0,1,1,1,1
794,12,12.000000000000117,0.0,1,1,1,1
795,14,13.999999999999986,0.0,1,1,1,1
796,19,19.000000000000007,0.0,1,1,1,1
797,21,21.00000000000005,0.0,1,1,1,1
798,21,21.000000000000064,0.0,1,1,1,1
799,18,18.000000000000043,0.0,1,1,1,1
800,23,23.000000000000043,0.0,1,1,1,1
801,16,16.000000000000036,0.0,1,1,1,1
802,20,20.000000000000007,0.0,1,1,1,1
803,20,20.000000000000036,0.0,1,1,1,1
804,21,21.000000000000043,0.0,1,1,1,1
805,24,24.00000000000002,0.0,1,1,1,1
806,18,18.00000000000007,0.0,1,1,1,1
807,16,16.000000000000064,0.0,1,1,1,1
808,18,18.0000000000001,0.0,1,1,1,1
809,19,19.00000000000025,0.0,1,1,1,1
810,22,22.00000000000012,0.0,1,1,1,1
811,23,23.000000000000128,0.0,1,1,1,1
812,27,27.000000000000107,0.0,1,1,1,1
813,22,22.000000000000092,0.0,1,1,1,1
814,23,23.000000000000036,0.0,1,1,1,1
815,20,20.000000000000064,0.0,1,1,1,1
816,13,13.000000000000059,0.0,1,1,1,1
817,12,11.99999999999997,0.0,1,1,1,1
818,11,11.000000000000005,0.0,1,1,1,1
819,17,16.999999999999986,0.0,1,1,1,1
820,23,23.00000000000003,0.0,1,1,1,1
821,15,15.000000000000124,0.0,1,1,1,1
822,14,14.00000000000003,0.0,1,1,1,1
823,16,16.000000000000014,0.0,1,1,1,1
824,18,18.000000000000036,0.0,1,1,1,1
825,17,17.00000000000003,0.0,1,1,1,1
826,18,18.000000000000007,0.0,1,1,1,1
827,23,23.00000000000005,0.0,1,1,1,1
828,24,24.000000000000135,0.0,1,1,1,1
829,15,15.00000000000009,0.0,1,1,1,1
830,16,16.000000000000036,0.0,1,1,1,1
831,17,17.000000000000014,0.0,1,1,1,1
832,20,20.000000000000043,0.0,1,1,1,1
833,20,20.00000000000007,0.0,1,1,1,1
834,21,21.000000000000064,0.0,1,1,1,1
835,19,19.00000000000005,0.0,1,1,1,1
836,20,20.00000000000005,0.0,1,1,1,1
837,20,20.000000000000036,0.0,1,1,1,1
838,22,22.000000000000007,0.0,1,1,1,1
839,27,27.00000000000003,0.0,1,1,1,1
840,20,20.000000000000085,0.0,1,1,1,1
841,18,18.000000000000064,0.0,1,1,1,1
842,19,19.000000000000057,0.0,1,1,1,1
843,19,19.000000000000178,0.0,1,1,1,1
844,21,21.000000000000092,0.0,1,1,1,1
845,22,22.000000000000078,0.0,1,1,1,1
846,21,21.000000000000092,0.0,1,1,1,1
847,22,22.000000000000156,0.0,1,1,1,1
848,22,22.000000000000227,0.0,1,1,1,1
849,22,22.000000000000192,0.0,1,1,1,1
850,22,22.0000000000001,0.0,1,1,1,1
851,21,21.000000000000135,0.0,1,1,1,1
852,22,22.000000000000078,0.0,1,1,1,1
853,26,26.00000000000005,0.0,1,1,1,1
854,26,26.000000000000078,0.0,1,1,1,1
855,24,24.000000000000128,0.0,1,1,1,1
856,24,24.000000000000092,0.0,1,1,1,1
857,27,27.000000000000092,0.0,1,1,1,1
858,24,24.000000000000178,0.0,1,1,1,1
859,22,22.00000000000015,0.0,1,1,1,1
860,18,18.00000000000017,0.0,1,1,1,1
861,19,19.00000000000015,0.0,1,1,1,1
862,22,22.000000000000135,0.0,1,1,1,1
863,23,23.000000000000156,0.0,1,1,1,1
864,22,22.00000000000007,0.0,1,1,1,1
865,23,23.00000000000005,0.0,1,1,1,1
866,21,21.000000000000036,0.0,1,1,1,1
867,25,25.00000000000002,0.0,1,1,1,1
868,26,26.000000000000078,0.0,1,1,1,1
869,24,24.00000000000012,0.0,1,1,1,1
870,24,24.000000000000085,0.0,1,1,1,1
871,26,26.000000000000085,0.0,1,1,1,1
872,22,22.0000000000001,0.0,1,1,1,1
873,19,19.000000000000085,0.0,1,1,1,1
874,23,23.000000000000057,0.0,1,1,1,1
875,23,23.000000000000142,0.0,1,1,1,1
876,22,22.000000000000092,0.0,1,1,1,1
877,21,21.000000000000064,0.0,1,1,1,1
878,23,23.00000000000012,0.0,1,1,1,1
879,25,25.00000000000015,0.0,1,1,1,1
880,27,27.000000000000277,0.0,1,1,1,1
881,26,26.000000000000064,0.0,1,1,1,1
882,27,27.00000000000007,0.0,1,1,1,1
883,28,28.000000000000064,0.0,1,1,1,1
884,26,26.00000000000012,0.0,1,1,1,1
885,22,22.000000000000092,0.0,1,1,1,1
886,26,26.000000000000092,0.0,1,1,1,1
887,26,26.00000000000012,0.0,1,1,1,1
888,26,26.00000000000015,0.0,1,1,1,1
889,24,24.000000000000092,0.0,1,1,1,1
890,26,26.000000000000107,0.0,1,1,1,1
891,24,24.000000000000156,0.0,1,1,1,1
892,24,24.000000000000178,0.0,1,1,1,1
893,25,25.000000000000163,0.0,1,1,1,1
894,26,26.000000000000185,0.0,1,1,1,1
895,27,27.000000000000234,0.0,1,1,1,1
896,27,27.000000000000135,0.0,1,1,1,1
897,27,27.000000000000085,0.0,1,1,1,1
898,28,28.000000000000078,0.0,1,1,1,1
899,27,27.000000000000085,0.0,1,1,1,1
900,29,29.000000000000078,0.0,1,1,1,1
901,30,30.0000000000001,0.0,1,1,1,1
902,29,29.000000000000085,0.0,1,1,1,1
903,30,30.000000000000107,0.0,1,1,1,1
904,31,31.000000000000107,0.0,1,1,1,1
905,30,30.000000000000107,0.0,1,1,1,1
906,31,31.000000000000107,0.0,1,1,1,1
907,30,30.00000000000012,0.0,1,1,1,1
908,30,30.000000000000114,0.0,1,1,1,1
909,29,29.000000000000114,0.0,1,1,1,1
910,30,30.000000000000092,0.0,1,1,1,1
911,30,30.000000000000114,0.0,1,1,1,1
912,29,29.000000000000107,0.0,1,1,1,1
913,29,29.000000000000092,0.0,1,1,1,1
914,28,28.000000000000114,0.0,1,1,1,1
915,30,30.000000000000092,0.0,1,1,1,1
916,30,30.00000000000012,0.0,1,1,1,1
917,31,31.00000000000012,0.0,1,1,1,1
918,29,29.000000000000128,0.0,1,1,1,1
919,29,29.000000000000107,0.0,1,1,1,1
920,29,29.000000000000114,0.0,1,1,1,1
921,31,31.000000000000114,0.0,1,1,1,1
922,31,31.000000000000128,0.0,1,1,1,1
923,32,32.00000000000011,0.0,1,1,1,1
924,32,32.00000000000013,0.0,1,1,1,1
925,32,32.00000000000009,0.0,1,1,1,1
926,32,32.00000000000009,0.0,1,1,1,1
927,32,32.000000000000135,0.0,1,1,1,1
928,32,32.00000000000011,0.0,1,1,1,1
929,31,31.00000000000012,0.0,1,1,1,1
930,32,32.00000000000011,0.0,1,1,1,1
931,32,32.00000000000012,0.0,1,1,1,1
932,33,33.00000000000012,0.0,1,1,1,1
933,32,32.00000000000012,0.0,1,1,1,1
934,32,32.000000000000114,0.0,1,1,1,1
935,31,31.00000000000012,0.0,1,1,1,1
936,31,31.000000000000135,0.0,1,1,1,1
937,32,32.00000000000012,0.0,1,1,1,1
938,32,32.00000000000012,0.0,1,1,1,1
939,32,32.00000000000014,0.0,1,1,1,1
940,32,32.0000000000001,0.0,1,1,1,1
941,32,32.00000000000013,0.0,1,1,1,1
942,32,32.00000000000014,0.0,1,1,1,1
943,32,32.00000000000013,0.0,1,1,1,1
944,32,32.00000000000014,0.0,1,1,1,1
945,29,29.00000000000015,0.0,1,1,1,1
946,28,28.000000000000135,0.0,1,1,1,1
947,30,30.00000000000017,0.0,1,1,1,1
948,29,29.000000000000163,0.0,1,1,1,1
949,31,31.000000000000206,0.0,1,1,1,1
950,31,31.00000000000012,0.0,1,1,1,1
951,31,31.000000000000142,0.0,1,1,1,1
952,31,31.00000000000012,0.0,1,1,1,1
953,31,31.00000000000012,0.0,1,1,1,1
954,31,31.000000000000114,0.0,1,1,1,1
955,32,32.0000000000001,0.0,1,1,1,1
956,32,32.000000000000114,0.0,1,1,1,1
957,32,32.00000000000013,0.0,1,1,1,1
958,32,32.00000000000014,0.0,1,1,1,1
959,33,33.00000000000012,0.0,1,1,1,1
960,33,33.000000000000135,0.0,1,1,1,1
961,32,32.00000000000012,0.0,1,1,1,1
962,33,33.00000000000014,0.0,1,1,1,1
963,31,31.00000000000015,0.0,1,1,1,1
964,26,26.000000000000107,0.0,1,1,1,1
965,23,23.000000000000078,0.0,1,1,1,1
966,25,25.000000000000135,0.0,1,1,1,1
967,27,27.00000000000027,0.0,1,1,1,1
968,27,27.000000000000362,0.0,1,1,1,1
969,29,29.000000000000263,0.0,1,1,1,1
970,26,26.000000000000135,0.0,1,1,1,1
971,26,26.000000000000092,0.0,1,1,1,1
972,28,28.0000000000001,0.0,1,1,1,1
973,30,30.000000000000163,0.0,1,1,1,1
974,29,29.000000000000128,0.0,1,1,1,1
975,29,29.000000000000107,0.0,1,1,1,1
976,29,29.0000000000001,0.0,1,1,1,1
977,28,28.000000000000092,0.0,1,1,1,1
978,28,28.000000000000092,0.0,1,1,1,1
979,28,28.000000000000092,0.0,1,1,1,1
980,28,28.00000000000007,0.0,1,1,1,1
981,29,29.0000000000001,0.0,1,1,1,1
982,30,30.000000000000135,0.0,1,1,1,1
983,29,29.0000000000001,0.0,1,1,1,1
984,28,28.000000000000092,0.0,1,1,1,1
985,29,29.0000000000001,0.0,1,1,1,1
986,29,29.000000000000107,0.0,1,1,1,1
987,30,30.0000000000001,0.0,1,1,1,1
988,31,31.000000000000107,0.0,1,1,1,1
989,30,30.000000000000114,0.0,1,1,1,1
990,30,30.00000000000012,0.0,1,1,1,1
991,28,28.0000000000001,0.0,1,1,1,1
992,27,27.0000000000001,0.0,1,1,1,1
993,28,28.000000000000107,0.0,1,1,1,1
994,29,29.000000000000107,0.0,1,1,1,1
995,29,29.000000000000092,0.0,1,1,1,1
996,28,28.000000000000107,0.0,1,1,1,1
997,29,29.00000000000007,0.0,1,1,1,1
998,29,29.0000000000001,0.0,1,1,1,1
999,31,31.000000000000128,0.0,1,1,1,1
1000,31,31.000000000000128,0.0,1,1,1,1
1001,31,31.000000000000114,0.0,1,1,1,1
1002,30,30.000000000000135,0.0,1,1,1,1
1003,28,28.000000000000107,0.0,1,1,1,1
1004,29,29.000000000000107,0.0,1,1,1,1
1005,31,31.000000000000085,0.0,1,1,1,1
1006,26,26.0000000000001,0.0,1,1,1,1
1007,21,21.000000000000092,0.0,1,1,1,1
1008,23,23.000000000000078,0.0,1,1,1,1
1009,25,25.000000000000156,0.0,1,1,1,1
1010,24,24.0000000000002,0.0,1,1,1,1
1011,22,22.000000000000057,0.0,1,1,1,1
1012,21,21.000000000000057,0.0,1,1,1,1
1013,22,22.00000000000005,0.0,1,1,1,1
1014,24,24.000000000000057,0.0,1,1,1,1
1015,27,27.00000000000007,0.0,1,1,1,1
1016,29,29.0000000000001,0.0,1,1,1,1
1017,29,29.000000000000114,0.0,1,1,1,1
1018,24,24.000000000000085,0.0,1,1,1,1
1019,23,23.00000000000007,0.0,1,1,1,1
1020,22,22.00000000000005,0.0,1,1,1,1
1021,20,20.000000000000057,0.0,1,1,1,1
1022,22,22.000000000000036,0.0,1,1,1,1
1023,24,24.00000000000007,0.0,1,1,1,1
1024,26,26.000000000000085,0.0,1,1,1,1
1025,25,25.000000000000092,0.0,1,1,1,1
1026,27,27.000000000000057,0.0,1,1,1,1
1027,29,29.000000000000128,0.0,1,1,1,1
1028,29,29.000000000000135,0.0,1,1,1,1
1029,29,29.000000000000092,0.0,1,1,1,1
1030,29,29.0000000000001,0.0,1,1,1,1
1031,23,23.000000000000107,0.0,1,1,1,1
1032,18,18.000000000000078,0.0,1,1,1,1
1033,18,18.000000000000014,0.0,1,1,1,1
1034,21,21.00000000000003,0.0,1,1,1,1
1035,25,25.000000000000064,0.0,1,1,1,1
1036,25,25.000000000000078,0.0,1,1,1,1
1037,24,24.00000000000007,0.0,1,1,1,1
1038,24,24.0000000000001,0.0,1,1,1,1
1039,23,23.000000000000085,0.0,1,1,1,1
1040,24,24.000000000000064,0.0,1,1,1,1
1041,24,24.000000000000078,0.0,1,1,1,1
1042,23,23.00000000000007,0.0,1,1,1,1
1043,27,27.00000000000007,0.0,1,1,1,1
1044,27,27.000000000000085,0.0,1,1,1,1
1045,23,23.0000000000001,0.0,1,1,1,1
1046,22,22.000000000000092,0.0,1,1,1,1
1047,20,20.000000000000036,0.0,1,1,1,1
1048,20,20.000000000000135,0.0,1,1,1,1
1049,19,19.00000000000003,0.0,1,1,1,1
1050,19,19.000000000000057,0.0,1,1,1,1
1051,17,17.00000000000005,0.0,1,1,1,1
1052,18,18.000000000000085,0.0,1,1,1,1
1053,18,18.0000000000001,0.0,1,1,1,1
1054,19,19.000000000000085,0.0,1,1,1,1
1055,18,18.000000000000043,0.0,1,1,1,1
1056,21,21.000000000000064,0.0,1,1,1,1
1057,23,23.000000000000085,0.0,1,1,1,1
1058,22,22.000000000000092,0.0,1,1,1,1
1059,21,21.00000000000007,0.0,1,1,1,1
1060,19,19.000000000000043,0.0,1,1,1,1
1061,11,11.00000000000003,0.0,1,1,1,1
1062,11,10.999999999999945,0.0,1,1,1,1
1063,16,15.999999999999952,0.0,1,1,1,1
1064,21,21.000000000000036,0.0,1,1,1,1
1065,17,17.000000000000107,0.0,1,1,1,1
1066,16,16.000000000000036,0.0,1,1,1,1
1067,16,16.000000000000064,0.0,1,1,1,1
1068,17,17.000000000000014,0.0,1,1,1,1
1069,19,18.999999999999993,0.0,1,1,1,1
1070,18,18.000000000000064,0.0,1,1,1,1
1071,18,18.00000000000005,0.0,1,1,1,1
1072,13,13.000000000000037,0.0,1,1,1,1
1073,12,11.999999999999977,0.0,1,1,1,1
1074,14,13.999999999999956,0.0,1,1,1,1
1075,11,10.999999999999998,0.0,1,1,1,1
1076,11,11.000000000000004,0.0,1,1,1,1
1077,10,10.000000000000027,0.0,1,1,1,1
1078,11,11.000000000000126,0.0,1,1,1,1
1079,9,9.000000000000039,0.0,1,1,1,1
1080,7,7.000000000000053,0.0,1,1,1,1
1081,4,3.9999999999999414,0.0,1,1,1,1
1082,7,6.9999999999999245,0.0,1,1,1,1
1083,15,14.999999999999975,0.0,1,1,1,1
1084,14,14.000000000000028,0.0,1,1,1,1
1085,18,18.00000000000002,0.0,1,1,1,1
1086,10,10.000000000000073,0.0,1,1,1,1
1087,10,9.99999999999996,0.0,1,1,1,1
1088,15,14.999999999999968,0.0,1,1,1,1
1089,13,13.000000000000016,0.0,1,1,1,1
1090,0,6.612616733371589e-15,0.0,1,1,1,1
1091,1,0.9999999999998419,0.0,1,1,1,1
1092,8,7.999999999999906,0.0,1,1,1,1
1093,14,13.999999999999975,0.0,1,1,1,1
1094,15,15.000000000000018,0.0,1,1,1,1
1095,16,16.000000000000014,0.0,1,1,1,1
1096,22,22.000000000000007,0.0,1,1,1,1
1097,23,23.000000000000057,0.0,1,1,1,1
1098,25,25.000000000000064,0.0,1,1,1,1
1099,21,21.000000000000085,0.0,1,1,1,1
1100,23,23.00000000000003,0.0,1,1,1,1
1101,16,16.000000000000064,0.0,1,1,1,1
1102,11,10.999999999999979,0.0,1,1,1,1
1103,18,17.999999999999936,0.0,1,1,1,1
1104,17,17.000000000000036,0.0,1,1,1,1
1105,18,18.000000000000043,0.0,1,1,1,1
1106,16,16.00000000000005,0.0,1,1,1,1
1107,6,6.000000000000032,0.0,1,1,1,1
1108,9,8.999999999999973,0.0,1,1,1,1
1109,-2,-2.0000000000000386,0.0,1,1,1,1
1110,0,-1.5437018458234605e-13,0.0,1,1,1,1
1111,3,2.9999999999998717,0.0,1,1,1,1
1112,14,13.999999999999929,0.0,1,1,1,1
1113,21,21.00000000000003,0.0,1,1,1,1
1114,21,21.000000000000078,0.0,1,1,1,1
1115,23,23.000000000000064,0.0,1,1,1,1
1116,19,19.000000000000064,0.0,1,1,1,1
1117,11,11.000000000000046,0.0,1,1,1,1
1118,17,16.99999999999997,0.0,1,1,1,1
1119,18,18.000000000000107,0.0,1,1,1,1
1120,12,12.000000000000114,0.0,1,1,1,1
1121,11,11.000000000000082,0.0,1,1,1,1
1122,17,17.00000000000007,0.0,1,1,1,1
1123,17,17.000000000000213,0.0,1,1,1,1
1124,18,18.000000000000163,0.0,1,1,1,1
1125,17,17.000000000000128,0.0,1,1,1,1
1126,16,16.0,0.0,1,1,1,1
1127,19,19.0,0.0,1,1,1,1
1128,15,15.000000000000071,0.0,1,1,1,1
1129,10,9.999999999999977,0.0,1,1,1,1
1130,9,8.999999999999954,0.0,1,1,1,1
1131,10,9.999999999999929,0.0,1,1,1,1
1132,13,12.999999999999977,0.0,1,1,1,1
1133,17,17.00000000000003,0.0,1,1,1,1
1134,16,16.00000000000005,0.0,1,1,1,1
1135,19,19.000000000000036,0.0,1,1,1,1
1136,13,13.000000000000014,0.0,1,1,1,1
1137,9,8.999999999999957,0.0,1,1,1,1
1138,9,8.999999999999927,0.0,1,1,1,1
